universityName,departmentName,ratioKo,ratioMath,ratioEn,ratioTg,cutoffPercentile70,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,region,admissionGroup,dataSource
성균관대학교,수학교육과,0.2,0.35,0.15,0.3,94.8,15,6,26,94.0,95.0,95.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,스포츠과학과,0.2,0.35,0.15,0.3,85.0,24,12.9,5,80.0,85.0,90.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,시각디자인,0.3,0.25,0.2,0.25,90.7,19,3.95,2,89.0,,91.5,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,써피스디자인,0.3,0.25,0.2,0.25,85.7,19,9.32,0,77.0,,90.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,약학과,0.2,0.35,0.15,0.3,97.8,30,6.9,47,99.0,98.0,97.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,양자정보공학과,0.2,0.35,0.15,0.3,96.3,10,34.6,65,94.0,98.0,97.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,에너지학과,0.2,0.35,0.15,0.3,94.3,10,31.7,83,86.0,98.0,99.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,영상학과,0.25,0.3,0.2,0.25,93.0,15,4.73,23,93.0,93.0,93.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,의상학과,0.25,0.3,0.2,0.25,90.8,15,4.27,5,98.0,83.0,91.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,의예과,0.2,0.35,0.15,0.3,99.0,50,3.8,11,98.0,100.0,99.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,인문과학계열,0.2,0.35,0.15,0.3,92.5,198,3.98,274,96.0,89.0,92.5,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,자연과학계열,0.2,0.35,0.15,0.3,92.2,162,3.86,153,95.0,96.0,89.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,자유전공계열,0.3,0.25,0.2,0.25,93.8,112,3.79,53,86.0,97.0,96.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,전자전기공학부,0.2,0.35,0.15,0.3,90.5,83,4.36,146,82.0,98.0,91.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,지능형소프트웨어학과,0.2,0.35,0.15,0.3,94.8,21,4.76,3,97.0,98.0,92.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,컴퓨터교육과,0.2,0.35,0.15,0.3,94.0,15,3.73,7,89.0,95.0,96.0,경기,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
성균관대학교,한문교육과,0.3,0.25,0.2,0.25,94.2,16,6.5,33,93.0,90.0,97.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,IT계열,0.25,0.3,0.2,0.25,85.8,125,4.53,132,83.0,85.0,87.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,건설환경 공학과,0.2,0.35,0.15,0.3,85.8,2,10.50,4,88.0,85.0,85.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,경상호텔 관광계열,0.3,0.25,0.2,0.25,76.8,6,7.83,11,82.0,78.0,73.5,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,경제학과,0.3,0.25,0.2,0.25,88.0,2,12.50,,88.0,78.0,93.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,국방시스 템공학과,0.2,0.35,0.15,0.3,81.8,8,3.44,2,75.0,90.0,81.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,국제학부,0.3,0.25,0.2,0.25,77.8,2,13.50,6,82.0,89.0,70.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,법학과,0.3,0.25,0.2,0.25,81.2,2,15.00,,80.0,95.0,75.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,사이버국 방학과,0.25,0.3,0.2,0.25,79.0,4,4.00,4,72.0,97.0,73.5,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,스마트생 명산업융 합학과,0.25,0.3,0.2,0.25,78.2,9,7.33,6,74.0,93.0,73.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,양자원자 력공학과,0.2,0.35,0.15,0.3,76.8,1,13.00,2,72.0,74.0,80.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,우주항공 시스템공 학부-지 능형드론 융합전공,0.2,0.35,0.15,0.3,86.0,31,6.10,53,79.0,85.0,90.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,우주항공 시스템공 학부-지능 형드론융 합전공,0.2,0.35,0.15,0.3,71.8,1,8.00,1,70.0,48.0,84.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,인문사회 계열,0.3,0.25,0.2,0.25,86.0,122,6.16,105,80.0,93.0,85.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,자연생명 계열,0.2,0.35,0.15,0.3,81.0,126,5.60,121,94.0,85.0,72.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,정보보호 학과,0.2,0.35,0.15,0.3,85.5,2,13.00,,82.0,97.0,81.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,지구자원 시스템공 학과,0.2,0.35,0.15,0.3,86.8,2,16.00,3,86.0,81.0,90.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,호텔관광 외식경영 학부,0.3,0.25,0.2,0.25,83.8,3,7.67,3,96.0,78.0,80.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세종대학교,환경융합 공학과,0.2,0.35,0.15,0.3,82.5,2,11.00,4,83.0,87.0,80.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세한대학교,간호학과,0.2,0.35,0.15,0.3,26.0,101,0.97,,,,,전남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세한대학교,기술교육과,0.3,0.25,0.2,0.25,51.0,5,2.20,4,,,,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세한대학교,물리치료학과,0.2,0.35,0.15,0.3,39.0,37,0.76,,,,,전남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
세한대학교,항공운항학과,0.2,0.35,0.15,0.3,58.0,7,2.14,3,,,,전남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,간호학과,0.2,0.35,0.15,0.3,75.3,34,3.79,32,83.0,74.0,69.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,건설환경에너지공학부,0.2,0.35,0.15,0.3,76.0,14,6.00,6,51.0,78.0,99.0,경기,,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,건축도시 부동산학부,0.2,0.35,0.15,0.3,68.0,1,10,0,58.0,50.0,96.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,건축도시부동산학부,0.2,0.35,0.15,0.3,72.0,16,5.69,12,65.0,87.0,64.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,경영학부,0.3,0.25,0.2,0.25,74.7,32,5.19,30,68.0,66.0,90.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,경제학부,0.3,0.25,0.2,0.25,77.0,13,4.54,8,65.0,78.0,88.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,데이터과학부,0.2,0.35,0.15,0.3,73.3,16,5.13,17,46.0,89.0,85.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,디자인학부,0.3,0.25,0.2,0.25,44.0,35,23.31,2,42.0,,46.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,디지털콘텐츠,0.25,0.3,0.2,0.25,75.7,5,3.50,9,72.0,66.0,89.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,바이오화학산업학부,0.2,0.35,0.15,0.3,76.3,5,7.60,5,77.0,74.0,78.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,반도체공학부,0.2,0.35,0.15,0.3,73.3,9,6.67,13,56.0,66.0,98.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,산업 및 기계공학부,0.2,0.35,0.15,0.3,72.7,22,5.86,14,70.0,76.0,72.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,성악과,0.25,0.3,0.2,0.25,43.0,22,4.68,25,33.0,,53.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,스포츠과학부,0.2,0.35,0.15,0.3,45.5,61,12.23,12,20.0,,71.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,식품영양학과,0.2,0.35,0.15,0.3,75.0,2,4.60,5,70.0,66.0,89.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,아동가족복지학과,0.3,0.25,0.2,0.25,74.7,5,9.20,4,72.0,68.0,84.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,연기예술 전공,0.3,0.25,0.2,0.25,20.7,7,49.00,1,13.0,11.0,38.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,영화예술 전공,0.3,0.25,0.2,0.25,40.5,7,20.57,3,31.0,,50.0,경기,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,의류학과,0.25,0.3,0.2,0.25,71.3,4,5.40,0,63.0,74.0,77.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,인문사회융합대학,0.3,0.25,0.2,0.25,74.7,31,7.03,31,89.0,40.0,95.0,경기,,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,자유전공,0.3,0.25,0.2,0.25,63.3,1,12.00,1,68.0,29.0,93.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,전기전자공학부,0.2,0.35,0.15,0.3,73.7,23,6.61,27,72.0,78.0,71.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,정보통신학부,0.2,0.35,0.15,0.3,72.3,20,5.35,31,58.0,74.0,85.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,조형예술학부,0.3,0.25,0.2,0.25,39.5,30,6.10,5,42.0,,37.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,컴퓨터학부,0.2,0.35,0.15,0.3,79.0,13,5.42,15,61.0,81.0,95.0,경기,,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,호텔관광학부,0.3,0.25,0.2,0.25,74.0,12,7.92,11,63.0,63.0,96.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
수원대학교,화학공학· 신소재공학부,0.2,0.35,0.15,0.3,73.3,23,5.78,28,54.0,81.0,85.0,경기,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,가족자원경영학과,0.3,0.25,0.2,0.25,82.8,8,4.13,3,94.0,70.0,83.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,경영학부,0.3,0.25,0.2,0.25,79.2,36,3.92,19,83.0,83.0,75.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,경제학부,0.3,0.25,0.2,0.25,79.8,25,3.8,18,86.0,83.0,75.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,교육학부,0.3,0.25,0.2,0.25,78.2,27,4.07,22,92.0,66.0,77.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,글로벌협력전공,0.3,0.25,0.2,0.25,86.0,4,6.75,3,96.0,74.0,87.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,기계시스템학부,0.2,0.35,0.15,0.3,79.8,12,5.83,17,86.0,87.0,73.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,데이터사이언스전공,0.2,0.35,0.15,0.3,84.8,7,5.83,7,79.0,92.0,84.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,독일언어·문화학과,0.2,0.35,0.15,0.3,80.0,5,7.2,2,93.0,76.0,75.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,르꼬르동블루외식경영전공,0.3,0.25,0.2,0.25,82.8,9,5,7,91.0,70.0,85.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,문헌정보학과,0.2,0.35,0.15,0.3,81.5,8,5,5,91.0,63.0,86.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,문화관광학전공,0.3,0.25,0.2,0.25,81.0,9,6.56,7,95.0,68.0,80.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,미디어학부,0.3,0.25,0.2,0.25,80.2,18,3.56,9,93.0,74.0,77.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,법학부,0.3,0.25,0.2,0.25,78.2,28,3.93,14,93.0,70.0,75.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,사회심리학과,0.3,0.25,0.2,0.25,81.0,8,3.5,7,92.0,63.0,84.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,생명시스템학부,0.2,0.35,0.15,0.3,84.0,12,5.5,4,92.0,90.0,77.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,소비자경제학과,0.3,0.25,0.2,0.25,82.0,7,7.57,4,93.0,74.0,80.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,수학과,0.2,0.35,0.15,0.3,72.5,11,7,8,68.0,98.0,62.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,식품영양학과,0.2,0.35,0.15,0.3,80.0,11,4.4,13,82.0,92.0,73.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,신소재물리전공,0.2,0.35,0.15,0.3,84.2,6,5.83,5,85.0,95.0,78.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,아동복지학부,0.3,0.25,0.2,0.25,76.8,16,4.25,13,91.0,70.0,73.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,앙트러프러너십전공,0.25,0.3,0.2,0.25,83.8,5,5.6,1,94.0,78.0,81.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,약학부,0.2,0.35,0.15,0.3,92.5,52,4.1,9,97.0,98.0,87.5,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,역사문화학과,0.2,0.35,0.15,0.3,82.5,9,4.11,,91.0,70.0,84.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,영어영문학전공,0.3,0.25,0.2,0.25,78.0,20,4.5,15,94.0,63.0,77.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,의류학과,0.25,0.3,0.2,0.25,80.8,8,4.5,5,94.0,74.0,77.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,인공지능공학부,0.2,0.35,0.15,0.3,80.2,11,6.09,9,91.0,92.0,69.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,일본학과,0.25,0.3,0.2,0.25,84.2,5,4.4,1,91.0,81.0,82.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,자유전공학부,0.2,0.35,0.15,0.3,81.5,303,3.75,161,85.0,78.0,81.5,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,정치외교학과,0.2,0.35,0.15,0.3,82.5,12,4.91,11,92.0,70.0,84.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,중어중문학부,0.3,0.25,0.2,0.25,76.5,20,5.7,11,93.0,59.0,77.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,지능형전자시스템전공,0.2,0.35,0.15,0.3,82.0,7,6.43,5,91.0,93.0,72.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,첨단공학부,0.2,0.35,0.15,0.3,82.0,78,3.4,37,83.0,87.0,79.0,서울,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,컴퓨터과학전공,0.2,0.35,0.15,0.3,81.5,10,5.6,12,89.0,87.0,75.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,테슬(TESL)전공,0.25,0.3,0.2,0.25,81.2,3,10.67,,96.0,74.0,77.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,통계학과,0.2,0.35,0.15,0.3,76.5,10,5.5,10,80.0,93.0,66.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,프랑스언어·문화학과,0.2,0.35,0.15,0.3,80.0,9,4,6,93.0,78.0,74.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,한국어문학부,0.3,0.25,0.2,0.25,79.2,17,4.29,6,93.0,70.0,77.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,행정학과,0.3,0.25,0.2,0.25,79.0,8,6.13,4,96.0,70.0,75.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,홍보광고학과,0.25,0.3,0.2,0.25,81.5,14,4.14,7,91.0,70.0,82.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,화공생명공학부,0.2,0.35,0.15,0.3,81.8,18,4.88,19,88.0,90.0,74.5,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
숙명여자대학교,화학과,0.2,0.35,0.15,0.3,80.5,10,5.5,6,86.0,92.0,72.0,서울,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,AI·빅데이터학과,0.2,0.35,0.15,0.3,48.0,12,5.33,18,79.0,47.0,33.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,IT금융경영학과,0.3,0.25,0.2,0.25,58.2,12,7.67,9,65.0,51.0,58.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,경영학과,0.3,0.25,0.2,0.25,64.2,12,8.08,13,77.0,48.0,66.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,경제금융학과,0.3,0.25,0.2,0.25,52.0,12,8.5,21,77.0,48.0,41.5,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,관광경영학과,0.3,0.25,0.2,0.25,67.0,15,8.07,14,65.0,70.0,66.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,국제통상학과,0.3,0.25,0.2,0.25,53.5,14,5.07,18,75.0,45.0,47.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,글로벌문화산업학과,0.3,0.25,0.2,0.25,61.5,7,9.29,6,74.0,41.0,65.5,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,기계공학과,0.2,0.35,0.15,0.3,61.8,10,5.1,7,31.0,74.0,71.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,나노화학공학과,0.2,0.35,0.15,0.3,63.0,16,5.81,14,51.0,81.0,60.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,미디어커뮤니케이션학과,0.3,0.25,0.2,0.25,59.2,13,6.46,13,60.0,47.0,65.0,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,법학과,0.3,0.25,0.2,0.25,57.8,12,5.08,19,83.0,16.0,66.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,보건행정경영학과,0.2,0.35,0.15,0.3,49.0,8,11.5,2,56.0,62.0,39.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,사회복지학과,0.3,0.25,0.2,0.25,77.0,11,9.27,12,72.0,,79.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,생명과학과,0.2,0.35,0.15,0.3,53.2,14,4,18,72.0,59.0,41.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,스마트자동차학과,0.25,0.3,0.2,0.25,46.0,14,4.5,25,39.0,76.0,34.5,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,식품영양학과,0.2,0.35,0.15,0.3,60.2,11,5.45,18,56.0,68.0,58.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,에너지공학과,0.2,0.35,0.15,0.3,68.0,14,4.57,12,52.0,81.0,69.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,에너지환경공학과,0.2,0.35,0.15,0.3,72.5,12,7.08,24,77.0,74.0,69.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,유아교육과,0.3,0.25,0.2,0.25,50.0,7,7.86,9,52.0,63.0,42.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,의공학과,0.2,0.35,0.15,0.3,46.0,11,3.82,10,17.0,57.0,55.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,의료생명공학과,0.2,0.35,0.15,0.3,55.3,11,5.27,14,,70.0,48.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,의예과,0.2,0.35,0.15,0.3,98.0,30,25.8,336,99.0,98.0,97.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,임상병리학과,0.25,0.3,0.2,0.25,74.5,10,6.2,7,61.0,87.0,75.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,작업치료학과,0.2,0.35,0.15,0.3,63.5,9,5.56,9,36.0,59.0,79.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,전기공학과,0.2,0.35,0.15,0.3,66.8,16,5.25,22,79.0,59.0,64.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,전자공학과,0.2,0.35,0.15,0.3,58.8,13,5.46,23,46.0,68.0,60.5,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,전자정보공학과,0.2,0.35,0.15,0.3,55.8,13,6.92,18,65.0,66.0,46.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,정보보호학과,0.2,0.35,0.15,0.3,55.8,11,8.82,12,34.0,87.0,51.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,정보통신공학과,0.2,0.35,0.15,0.3,56.0,13,5.77,17,47.0,74.0,51.5,충남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,중국학과,0.25,0.3,0.2,0.25,70.8,14,5.64,14,63.0,57.0,81.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,청소년교육·상담학과,0.3,0.25,0.2,0.25,63.0,12,7,14,68.0,51.0,66.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,컴퓨터공학과,0.2,0.35,0.15,0.3,59.8,13,4.54,28,51.0,74.0,57.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,특수교육과,0.3,0.25,0.2,0.25,65.2,6,6.33,7,63.0,47.0,75.5,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
순천향대학교,행정학과,0.3,0.25,0.2,0.25,64.0,10,5.1,9,70.0,,61.0,충남,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
